nuc_id,geometry_nuc,hospital_id,geometry_hospital,distance,CDTNUCLEO,CMUN,CODIGO
Colmenar del Arroyo,POINT (398430.3830458461 4475167.961353992),Hospital los Madrońos,POINT (415240 4472549),17012.41254846247,0420101,42,CH0088
Colmenar del Arroyo,POINT (398430.3830458461 4475167.961353992),Hospital Virgen de La Poveda,POINT (391441 4456002),20400.626215493478,0420101,42,CH0045
Colmenar del Arroyo,POINT (398430.3830458461 4475167.961353992),Hospital de El Escorial,POINT (405350 4495659),21627.846947498107,0420101,42,CH0027
Colmenar del Arroyo,POINT (398430.3830458461 4475167.961353992),Hospital Casaverde de Madrid,POINT (414487 4460030),22067.460705015023,0420101,42,CH0108
Colmenar del Arroyo,POINT (398430.3830458461 4475167.961353992),Hospital Universitario Puerta de Hierro Majadahonda,POINT (425900 4478099),27625.5469294697,0420101,42,CH0102
Colmenar del Arroyo,POINT (398430.3830458461 4475167.961353992),Hospital Universitario HM Torrelodones,POINT (421655 4491526),28407.18678453503,0420101,42,CH0087
Colmenarejo,POINT (414105.67360486806 4489901.013115789),Hospital Universitario HM Torrelodones,POINT (421655 4491526),7722.234870430592,0440101,44,CH0087
Colmenarejo,POINT (414105.67360486806 4489901.013115789),Hospital de El Escorial,POINT (405350 4495659),10479.32408286581,0440101,44,CH0027
Colmenarejo,POINT (414105.67360486806 4489901.013115789),Hospital General de Villalba,POINT (415357 4500859),11029.20188869976,0440101,44,CH0106
Colmenarejo,POINT (414105.67360486806 4489901.013115789),Hospital Guadarrama,POINT (408177 4502667),14075.496149014123,0440101,44,CH0043
Colmenarejo,POINT (414105.67360486806 4489901.013115789),Hospital Casta Guadarrama,POINT (406611 4503728),15727.545858768122,0440101,44,CH0103
Colmenarejo,POINT (414105.67360486806 4489901.013115789),Hospital Universitario Puerta de Hierro Majadahonda,POINT (425900 4478099),16685.13256465639,0440101,44,CH0102
Corpa,POINT (477595.2610774512 4474999.588375395),HM Vallés,POINT (468864 4481428),10842.481082204818,0480101,48,CH0109
Corpa,POINT (477595.2610774512 4474999.588375395),Hospital Universitario Príncipe de Asturias,POINT (470500 4484537),11887.17587378692,0480101,48,CH0044
Corpa,POINT (477595.2610774512 4474999.588375395),Hospital Universitario de Torrejón,POINT (462980 4479426),15270.853814783824,0480101,48,CH0104
Corpa,POINT (477595.2610774512 4474999.588375395),Hospital Quirónsalud Valle del Henares,POINT (462638 4479586),15644.642230787762,0480101,48,
Corpa,POINT (477595.2610774512 4474999.588375395),Hospital Universitario del Sureste,POINT (461175 4460808),21703.13697298874,0480101,48,CH0100
Corpa,POINT (477595.2610774512 4474999.588375395),Hospital Monográfico Asepeyo,POINT (454923 4476355),22712.740104096287,0480101,48,CH0042
"Cortijos, Los",POINT (410022.40261497226 4467179.194492803),Hospital los Madrońos,POINT (415240 4472549),7487.197984384545,1410101,141,CH0088
"Cortijos, Los",POINT (410022.40261497226 4467179.194492803),Hospital Casaverde de Madrid,POINT (414487 4460030),8428.737254554837,1410101,141,CH0108
"Cortijos, Los",POINT (410022.40261497226 4467179.194492803),Hospital  Universitario de Móstoles,POINT (425435 4463137),15933.847447199008,1410101,141,CH0032
"Cortijos, Los",POINT (410022.40261497226 4467179.194492803),Hospital Rey Juan Carlos,POINT (426034 4465740),16076.147909506848,1410101,141,CH0105
"Cortijos, Los",POINT (410022.40261497226 4467179.194492803),HM Universitario Puerta del Sur,POINT (426897 4463003),17383.688830294413,1410101,141,CH0107
"Cortijos, Los",POINT (410022.40261497226 4467179.194492803),Hospital Quirónsalud Sur,POINT (427906 4466166),17912.275637395072,1410101,141,CH0084
Costa de Madrid,POINT (383259.77927490097 4472271.291377088),Hospital Virgen de La Poveda,POINT (391441 4456002),18210.49737007152,1330201,133,CH0045
Costa de Madrid,POINT (383259.77927490097 4472271.291377088),Hospital los Madrońos,POINT (415240 4472549),31981.42648015084,1330201,133,CH0088
Costa de Madrid,POINT (383259.77927490097 4472271.291377088),Hospital de El Escorial,POINT (405350 4495659),32170.8372025632,1330201,133,CH0027
Costa de Madrid,POINT (383259.77927490097 4472271.291377088),Hospital Casaverde de Madrid,POINT (414487 4460030),33540.84865940075,1330201,133,CH0108
Costa de Madrid,POINT (383259.77927490097 4472271.291377088),Hospital Casta Guadarrama,POINT (406611 4503728),39176.574974582414,1330201,133,CH0103
Costa de Madrid,POINT (383259.77927490097 4472271.291377088),Hospital Guadarrama,POINT (408177 4502667),39303.523905017326,1330201,133,CH0043
Cotorredondo,POINT (420203.24562500085 4455534.993549445),Hospital Casaverde de Madrid,POINT (414487 4460030),7271.901198165103,0170301,17,CH0108
Cotorredondo,POINT (420203.24562500085 4455534.993549445),Hospital  Universitario de Móstoles,POINT (425435 4463137),9228.312733897075,0170301,17,CH0032
Cotorredondo,POINT (420203.24562500085 4455534.993549445),HM Universitario Puerta del Sur,POINT (426897 4463003),10028.831835181782,0170301,17,CH0107
Cotorredondo,POINT (420203.24562500085 4455534.993549445),Hospital Universitario Fuenlabrada,POINT (430767 4459818),11398.99340954331,0170301,17,CH0086
Cotorredondo,POINT (420203.24562500085 4455534.993549445),Hospital Rey Juan Carlos,POINT (426034 4465740),11753.291166198798,0170301,17,CH0105
Cotorredondo,POINT (420203.24562500085 4455534.993549445),Hospital Quirónsalud Sur,POINT (427906 4466166),13128.241432625948,0170301,17,CH0084
Cotos de Monterrey,POINT (449077.7153060148 4516203.616011985),Hospital Universitario Infanta Sofía,POINT (448317 4489868),26346.60051140388,1690201,169,CH0097
Cotos de Monterrey,POINT (449077.7153060148 4516203.616011985),Hospital Hestia Madrid,POINT (440600 4487873),29571.869410444087,1690201,169,CH0072
Cotos de Monterrey,POINT (449077.7153060148 4516203.616011985),Hospital de Cantoblanco,POINT (441166 4487703),29578.376428499665,1690201,169,CH0025
Cotos de Monterrey,POINT (449077.7153060148 4516203.616011985),Hospital Dr. R. Lafora,POINT (441321 4487049),30168.82939632952,1690201,169,CH0046
Cotos de Monterrey,POINT (449077.7153060148 4516203.616011985),Hospital la Moraleja,POINT (443855 4482605),34002.11395028951,1690201,169,CH0089
Cotos de Monterrey,POINT (449077.7153060148 4516203.616011985),Hospital Universitario Madrid Sanchinarro,POINT (443522 4482325),34331.13157833557,1690201,169,CH0093
"Cotos, Los",POINT (418884.07994606154 4519719.354847405),Hospital de La Fuenfría,POINT (409318 4512764),11827.376995249726,1200201,120,CH0028
"Cotos, Los",POINT (418884.07994606154 4519719.354847405),Hospital General de Villalba,POINT (415357 4500859),19187.320759187478,1200201,120,CH0106
"Cotos, Los",POINT (418884.07994606154 4519719.354847405),Hospital Guadarrama,POINT (408177 4502667),20135.152515269743,1200201,120,CH0043
"Cotos, Los",POINT (418884.07994606154 4519719.354847405),Hospital Casta Guadarrama,POINT (406611 4503728),20158.172566431826,1200201,120,CH0103
"Cotos, Los",POINT (418884.07994606154 4519719.354847405),Hospital de El Escorial,POINT (405350 4495659),27605.651511410404,1200201,120,CH0027
"Cotos, Los",POINT (418884.07994606154 4519719.354847405),Hospital Universitario HM Torrelodones,POINT (421655 4491526),28329.19440254204,1200201,120,CH0087
"Cuadrón, El",POINT (444396.87555855716 4532684.552390711),Hospital de La Fuenfría,POINT (409318 4512764),40340.49972426985,0620201,62,CH0028
"Cuadrón, El",POINT (444396.87555855716 4532684.552390711),Hospital Universitario Infanta Sofía,POINT (448317 4489868),42995.633897675354,0620201,62,CH0097
"Cuadrón, El",POINT (444396.87555855716 4532684.552390711),Hospital General de Villalba,POINT (415357 4500859),43083.40930602406,0620201,62,CH0106
"Cuadrón, El",POINT (444396.87555855716 4532684.552390711),Hospital Hestia Madrid,POINT (440600 4487873),44972.11904805732,0620201,62,CH0072
"Cuadrón, El",POINT (444396.87555855716 4532684.552390711),Hospital de Cantoblanco,POINT (441166 4487703),45097.43465379372,0620201,62,CH0025
"Cuadrón, El",POINT (444396.87555855716 4532684.552390711),Hospital Dr. R. Lafora,POINT (441321 4487049),45739.09326229689,0620201,62,CH0046
Cuatro Caminos,POINT (490121.0425523769 4448096.7951479405),Hospital Universitario del Sureste,POINT (461175 4460808),31614.049222379534,0550201,55,CH0100
Cuatro Caminos,POINT (490121.0425523769 4448096.7951479405),Hospital Universitario Rivas,POINT (455440.1119965698 4466009.00908506),39033.502947415036,0550201,55,
Cuatro Caminos,POINT (490121.0425523769 4448096.7951479405),HM Vallés,POINT (468864 4481428),39532.6583341358,0550201,55,CH0109
Cuatro Caminos,POINT (490121.0425523769 4448096.7951479405),Hospital Universitario Príncipe de Asturias,POINT (470500 4484537),41386.88005276848,0550201,55,CH0044
Cuatro Caminos,POINT (490121.0425523769 4448096.7951479405),Hospital Universitario de Torrejón,POINT (462980 4479426),41450.63651492269,0550201,55,CH0104
Cuatro Caminos,POINT (490121.0425523769 4448096.7951479405),Hospital Quirónsalud Valle del Henares,POINT (462638 4479586),41795.785076377346,0550201,55,
Cubas de la Sagra,POINT (428580.76109050907 4449490.118114631),Hospital Universitario Infanta Cristina,POINT (433368 4452286),5543.880580737661,0500101,50,CH0098
Cubas de la Sagra,POINT (428580.76109050907 4449490.118114631),Hospital Universitario Fuenlabrada,POINT (430767 4459818),10556.741202071385,0500101,50,CH0086
Cubas de la Sagra,POINT (428580.76109050907 4449490.118114631),Hospital Infanta Elena,POINT (440618 4449992),12047.697123974534,0500101,50,CH0095
Cubas de la Sagra,POINT (428580.76109050907 4449490.118114631),HM Universitario Puerta del Sur,POINT (426897 4463003),13617.37963992538,0500101,50,CH0107
Cubas de la Sagra,POINT (428580.76109050907 4449490.118114631),Hospital  Universitario de Móstoles,POINT (425435 4463137),14004.756264633163,0500101,50,CH0032
Cubas de la Sagra,POINT (428580.76109050907 4449490.118114631),Hospital Universitario Severo Ochoa,POINT (434640 4463626),15379.7767486853,0500101,50,CH0052
"Cubillas, Las",POINT (457270.4969477732 4444054.960479202),Centro San Juan de Dios,POINT (447682 4445737),9734.912976857233,0520401,52,CH0004
"Cubillas, Las",POINT (457270.4969477732 4444054.960479202),Hnas.Hosp.Sgdo.Corazón de Jesús Comp.Asisten. Benito Menni,POINT (447288 4445263),10055.327184935948,0520401,52,CH0047
"Cubillas, Las",POINT (457270.4969477732 4444054.960479202),Hospital Universitario del Tajo,POINT (447884 4434228),13589.535577434162,0520401,52,CH0099
"Cubillas, Las",POINT (457270.4969477732 4444054.960479202),Hospital Universitario del Sureste,POINT (461175 4460808),17202.0195695237,0520401,52,CH0100
"Cubillas, Las",POINT (457270.4969477732 4444054.960479202),Hospital Infanta Elena,POINT (440618 4449992),17679.1994407868,0520401,52,CH0095
"Cubillas, Las",POINT (457270.4969477732 4444054.960479202),Hospital Universitario Rivas,POINT (455440.1119965698 4466009.00908506),22030.2192285502,0520401,52,
Cuesta Eusebia,POINT (441654.34209146845 4523086.894703997),Hospital Universitario Infanta Sofía,POINT (448317 4489868),33880.46599091249,0281301,28,CH0097
Cuesta Eusebia,POINT (441654.34209146845 4523086.894703997),Hospital de La Fuenfría,POINT (409318 4512764),33944.088954135885,0281301,28,CH0028
Cuesta Eusebia,POINT (441654.34209146845 4523086.894703997),Hospital General de Villalba,POINT (415357 4500859),34432.971176587555,0281301,28,CH0106
Cuesta Eusebia,POINT (441654.34209146845 4523086.894703997),Hospital Hestia Madrid,POINT (440600 4487873),35229.67523934972,0281301,28,CH0072
Cuesta Eusebia,POINT (441654.34209146845 4523086.894703997),Hospital de Cantoblanco,POINT (441166 4487703),35387.26440998043,0281301,28,CH0025
Cuesta Eusebia,POINT (441654.34209146845 4523086.894703997),Hospital Dr. R. Lafora,POINT (441321 4487049),36039.4363391874,0281301,28,CH0046
"Cuestas, Las",POINT (416739.597849625 4486051.554024472),Hospital Universitario HM Torrelodones,POINT (421655 4491526),7357.359379484401,0610401,61,CH0087
"Cuestas, Las",POINT (416739.597849625 4486051.554024472),Hospital Universitario Puerta de Hierro Majadahonda,POINT (425900 4478099),12130.790702536227,0610401,61,CH0102
"Cuestas, Las",POINT (416739.597849625 4486051.554024472),Fremap Hospital y Centro de Rehabilitación de Majadahonda,POINT (427799 4478345),13479.664345072673,0610401,61,CH0001
"Cuestas, Las",POINT (416739.597849625 4486051.554024472),Hospital los Madrońos,POINT (415240 4472549),13585.571717612116,0610401,61,CH0088
"Cuestas, Las",POINT (416739.597849625 4486051.554024472),Hospital General de Villalba,POINT (415357 4500859),14871.8537221145,0610401,61,CH0106
"Cuestas, Las",POINT (416739.597849625 4486051.554024472),Hospital de El Escorial,POINT (405350 4495659),14900.535471883995,0610401,61,CH0027
"Cueva, La",POINT (459675.1736500009 4503439.461850747),Hospital Universitario Infanta Sofía,POINT (448317 4489868),17697.250787335386,1640301,164,CH0097
"Cueva, La",POINT (459675.1736500009 4503439.461850747),Hospital Universitario Príncipe de Asturias,POINT (470500 4484537),21782.56021514834,1640301,164,CH0044
"Cueva, La",POINT (459675.1736500009 4503439.461850747),HM Vallés,POINT (468864 4481428),23852.441856072266,1640301,164,CH0109
"Cueva, La",POINT (459675.1736500009 4503439.461850747),Hospital Quirónsalud Valle del Henares,POINT (462638 4479586),24036.763139933573,1640301,164,
"Cueva, La",POINT (459675.1736500009 4503439.461850747),Hospital Universitario de Torrejón,POINT (462980 4479426),24239.80666715202,1640301,164,CH0104
"Cueva, La",POINT (459675.1736500009 4503439.461850747),Hospital de Cantoblanco,POINT (441166 4487703),24294.561959127564,1640301,164,CH0025
D'oremor,POINT (446251.20274809626 4518968.9494044315),Hospital Universitario Infanta Sofía,POINT (448317 4489868),29174.179928924405,0290201,29,CH0097
D'oremor,POINT (446251.20274809626 4518968.9494044315),Hospital Hestia Madrid,POINT (440600 4487873),31605.286928978432,0290201,29,CH0072
D'oremor,POINT (446251.20274809626 4518968.9494044315),Hospital de Cantoblanco,POINT (441166 4487703),31676.787702507285,0290201,29,CH0025
D'oremor,POINT (446251.20274809626 4518968.9494044315),Hospital Dr. R. Lafora,POINT (441321 4487049),32298.453045290007,0290201,29,CH0046
D'oremor,POINT (446251.20274809626 4518968.9494044315),Hospital General de Villalba,POINT (415357 4500859),35810.920553255084,0290201,29,CH0106
D'oremor,POINT (446251.20274809626 4518968.9494044315),Hospital la Moraleja,POINT (443855 4482605),36442.8127879564,0290201,29,CH0089
Daganzo de Arriba,POINT (461091.9040662041 4488223.141185476),Hospital Quirónsalud Valle del Henares,POINT (462638 4479586),8774.42992418047,0530101,53,
Daganzo de Arriba,POINT (461091.9040662041 4488223.141185476),Hospital Universitario de Torrejón,POINT (462980 4479426),8997.47738493532,0530101,53,CH0104
Daganzo de Arriba,POINT (461091.9040662041 4488223.141185476),Hospital Universitario Príncipe de Asturias,POINT (470500 4484537),10104.44980881061,0530101,53,CH0044
Daganzo de Arriba,POINT (461091.9040662041 4488223.141185476),HM Vallés,POINT (468864 4481428),10323.730863146573,0530101,53,CH0109
Daganzo de Arriba,POINT (461091.9040662041 4488223.141185476),Hospital Universitario Infanta Sofía,POINT (448317 4489868),12880.36235594456,0530101,53,CH0097
Daganzo de Arriba,POINT (461091.9040662041 4488223.141185476),Hospital Monográfico Asepeyo,POINT (454923 4476355),13375.655220453002,0530101,53,CH0042
Dehesa,POINT (407210.4026536363 4487707.880908878),Hospital de El Escorial,POINT (405350 4495659),8165.867549432101,1600501,160,CH0027
Dehesa,POINT (407210.4026536363 4487707.880908878),Hospital Universitario HM Torrelodones,POINT (421655 4491526),14940.696968099275,1600501,160,CH0087
Dehesa,POINT (407210.4026536363 4487707.880908878),Hospital Guadarrama,POINT (408177 4502667),14990.315354000406,1600501,160,CH0043
Dehesa,POINT (407210.4026536363 4487707.880908878),Hospital General de Villalba,POINT (415357 4500859),15469.93799834584,1600501,160,CH0106
Dehesa,POINT (407210.4026536363 4487707.880908878),Hospital Casta Guadarrama,POINT (406611 4503728),16031.328679648826,1600501,160,CH0103
Dehesa,POINT (407210.4026536363 4487707.880908878),Hospital los Madrońos,POINT (415240 4472549),17154.186193295925,1600501,160,CH0088
Dehesa Nueva,POINT (459023.13094725786 4493459.279769173),Hospital Universitario Infanta Sofía,POINT (448317 4489868),11292.410293657547,0091101,9,CH0097
Dehesa Nueva,POINT (459023.13094725786 4493459.279769173),Hospital Quirónsalud Valle del Henares,POINT (462638 4479586),14336.497822767411,0091101,9,
Dehesa Nueva,POINT (459023.13094725786 4493459.279769173),Hospital Universitario Príncipe de Asturias,POINT (470500 4484537),14537.042324117454,0091101,9,CH0044
Dehesa Nueva,POINT (459023.13094725786 4493459.279769173),Hospital Universitario de Torrejón,POINT (462980 4479426),14580.457941382558,0091101,9,CH0104
Dehesa Nueva,POINT (459023.13094725786 4493459.279769173),HM Vallés,POINT (468864 4481428),15543.30713192424,0091101,9,CH0109
Dehesa Nueva,POINT (459023.13094725786 4493459.279769173),Hospital de Emergencias Enfermera Isabel Zendal,POINT (448562 4481662),15767.405323889283,0091101,9,
Dehesa del Sotillo,POINT (420276.38611599925 4468602.611428346),Hospital los Madrońos,POINT (415240 4472549),6398.372282691502,1810301,181,CH0088
Dehesa del Sotillo,POINT (420276.38611599925 4468602.611428346),Hospital Rey Juan Carlos,POINT (426034 4465740),6429.981479517087,1810301,181,CH0105
Dehesa del Sotillo,POINT (420276.38611599925 4468602.611428346),Hospital  Universitario de Móstoles,POINT (425435 4463137),7515.597480564456,1810301,181,CH0032
Dehesa del Sotillo,POINT (420276.38611599925 4468602.611428346),Hospital Quirónsalud Sur,POINT (427906 4466166),8009.249856989176,1810301,181,CH0084
Dehesa del Sotillo,POINT (420276.38611599925 4468602.611428346),HM Universitario Puerta del Sur,POINT (426897 4463003),8671.111598260144,1810301,181,CH0107
Dehesa del Sotillo,POINT (420276.38611599925 4468602.611428346),Hospital Universitario Fundación Alcorcón,POINT (428964 4466890),8854.810720844482,1810301,181,CH0080
"Dehesa, La",POINT (414694.3945208437 4474987.248050474),Hospital los Madrońos,POINT (415240 4472549),2498.547356870356,0260201,26,CH0088
"Dehesa, La",POINT (414694.3945208437 4474987.248050474),Hospital Universitario Puerta de Hierro Majadahonda,POINT (425900 4478099),11629.642915837056,0260201,26,CH0102
"Dehesa, La",POINT (414694.3945208437 4474987.248050474),Fremap Hospital y Centro de Rehabilitación de Majadahonda,POINT (427799 4478345),13527.940823306468,0260201,26,CH0001
"Dehesa, La",POINT (414694.3945208437 4474987.248050474),Hospital Universitario Montepríncipe,POINT (428369 4474106),13702.971690003424,0260201,26,CH0081
"Dehesa, La",POINT (414694.3945208437 4474987.248050474),Hospital Rey Juan Carlos,POINT (426034 4465740),14632.09653227794,0260201,26,CH0105
"Dehesa, La",POINT (414694.3945208437 4474987.248050474),Hospital Casaverde de Madrid,POINT (414487 4460030),14958.685828998254,0260201,26,CH0108
"Dehesas, Las",POINT (409560.3345153631 4512402.13509712),Hospital de La Fuenfría,POINT (409318 4512764),435.513748660876,0380601,38,CH0028
"Dehesas, Las",POINT (409560.3345153631 4512402.13509712),Hospital Casta Guadarrama,POINT (406611 4503728),9161.833537376691,0380601,38,CH0103
"Dehesas, Las",POINT (409560.3345153631 4512402.13509712),Hospital Guadarrama,POINT (408177 4502667),9832.927831555138,0380601,38,CH0043
"Dehesas, Las",POINT (409560.3345153631 4512402.13509712),Hospital General de Villalba,POINT (415357 4500859),12916.861020044436,0380601,38,CH0106
"Dehesas, Las",POINT (409560.3345153631 4512402.13509712),Hospital de El Escorial,POINT (405350 4495659),17264.399485984675,0380601,38,CH0027
"Dehesas, Las",POINT (409560.3345153631 4512402.13509712),Hospital Universitario HM Torrelodones,POINT (421655 4491526),24126.62325686027,0380601,38,CH0087
"Dunas, Las",POINT (462639.7512879725 4507941.58222691),Hospital Universitario Infanta Sofía,POINT (448317 4489868),23060.693375741845,1450601,145,CH0097
"Dunas, Las",POINT (462639.7512879725 4507941.58222691),Hospital Universitario Príncipe de Asturias,POINT (470500 4484537),24689.227995850888,1450601,145,CH0044
"Dunas, Las",POINT (462639.7512879725 4507941.58222691),HM Vallés,POINT (468864 4481428),27234.377439777796,1450601,145,CH0109
"Dunas, Las",POINT (462639.7512879725 4507941.58222691),Hospital Quirónsalud Valle del Henares,POINT (462638 4479586),28355.58228099093,1450601,145,
"Dunas, Las",POINT (462639.7512879725 4507941.58222691),Hospital Universitario de Torrejón,POINT (462980 4479426),28517.612083161603,1450601,145,CH0104
"Dunas, Las",POINT (462639.7512879725 4507941.58222691),Hospital de Cantoblanco,POINT (441166 4487703),29508.00238804866,1450601,145,CH0025
El Viso,POINT (469197.83384060435 4476684.797100328),HM Vallés,POINT (468864 4481428),4754.936254103769,1720901,172,CH0109
El Viso,POINT (469197.83384060435 4476684.797100328),Hospital Universitario de Torrejón,POINT (462980 4479426),6795.2668090763955,1720901,172,CH0104
El Viso,POINT (469197.83384060435 4476684.797100328),Hospital Quirónsalud Valle del Henares,POINT (462638 4479586),7172.753884067383,1720901,172,
El Viso,POINT (469197.83384060435 4476684.797100328),Hospital Universitario Príncipe de Asturias,POINT (470500 4484537),7959.442636535176,1720901,172,CH0044
El Viso,POINT (469197.83384060435 4476684.797100328),Hospital Monográfico Asepeyo,POINT (454923 4476355),14278.643048421925,1720901,172,CH0042
El Viso,POINT (469197.83384060435 4476684.797100328),Hospital Universitario Henares,POINT (454788 4474348),14598.079736798507,1720901,172,CH0096
Encinar - San Alberto - Vista Nevada,POINT (413522.2147499003 4492682.491037349),Hospital Universitario HM Torrelodones,POINT (421655 4491526),8214.60086940983,0610501,61,CH0087
Encinar - San Alberto - Vista Nevada,POINT (413522.2147499003 4492682.491037349),Hospital General de Villalba,POINT (415357 4500859),8379.841032519178,0610501,61,CH0106
Encinar - San Alberto - Vista Nevada,POINT (413522.2147499003 4492682.491037349),Hospital de El Escorial,POINT (405350 4495659),8697.396134661687,0610501,61,CH0027
Encinar - San Alberto - Vista Nevada,POINT (413522.2147499003 4492682.491037349),Hospital Guadarrama,POINT (408177 4502667),11325.269972402657,0610501,61,CH0043
Encinar - San Alberto - Vista Nevada,POINT (413522.2147499003 4492682.491037349),Hospital Casta Guadarrama,POINT (406611 4503728),13029.511025485104,0610501,61,CH0103
Encinar - San Alberto - Vista Nevada,POINT (413522.2147499003 4492682.491037349),Hospital Universitario Puerta de Hierro Majadahonda,POINT (425900 4478099),19128.19328985441,0610501,61,CH0102
Encinar del Alberche,POINT (385284.0952981147 4459062.216175426),Hospital Virgen de La Poveda,POINT (391441 4456002),6875.492604056456,1710301,171,CH0045
Encinar del Alberche,POINT (385284.0952981147 4459062.216175426),Hospital Casaverde de Madrid,POINT (414487 4460030),29218.936472063833,1710301,171,CH0108
Encinar del Alberche,POINT (385284.0952981147 4459062.216175426),Hospital los Madrońos,POINT (415240 4472549),32851.933952801475,1710301,171,CH0088
Encinar del Alberche,POINT (385284.0952981147 4459062.216175426),Hospital  Universitario de Móstoles,POINT (425435 4463137),40357.1432536656,1710301,171,CH0032
Encinar del Alberche,POINT (385284.0952981147 4459062.216175426),Hospital Rey Juan Carlos,POINT (426034 4465740),41293.432044581605,1710301,171,CH0105
Encinar del Alberche,POINT (385284.0952981147 4459062.216175426),Hospital de El Escorial,POINT (405350 4495659),41736.855629141,1710301,171,CH0027
"Endrinales, Los",POINT (437454.5295255818 4515371.47954119),Hospital General de Villalba,POINT (415357 4500859),26436.960369290133,0850101,85,CH0106
"Endrinales, Los",POINT (437454.5295255818 4515371.47954119),Hospital Hestia Madrid,POINT (440600 4487873),27677.79546103121,0850101,85,CH0072
"Endrinales, Los",POINT (437454.5295255818 4515371.47954119),Hospital Universitario Infanta Sofía,POINT (448317 4489868),27720.40283826161,0850101,85,CH0097
"Endrinales, Los",POINT (437454.5295255818 4515371.47954119),Hospital de Cantoblanco,POINT (441166 4487703),27916.299418148636,0850101,85,CH0025
"Endrinales, Los",POINT (437454.5295255818 4515371.47954119),Hospital de La Fuenfría,POINT (409318 4512764),28257.091911618594,0850101,85,CH0028
"Endrinales, Los",POINT (437454.5295255818 4515371.47954119),Hospital Dr. R. Lafora,POINT (441321 4487049),28585.17869964559,0850101,85,CH0046
Entrepinos,POINT (375861.66333052045 4463810.388255118),Hospital Virgen de La Poveda,POINT (391441 4456002),17426.60776524396,0310501,31,CH0045
Entrepinos,POINT (375861.66333052045 4463810.388255118),Hospital Virgen de La Poveda,POINT (391441 4456002),17426.60776524396,1280101,128,CH0045
Entrepinos,POINT (375064.8378126843 4463632.850607434),Hospital Virgen de La Poveda,POINT (391441 4456002),18066.780813920577,0310501,31,CH0045
Entrepinos,POINT (375064.8378126843 4463632.850607434),Hospital Virgen de La Poveda,POINT (391441 4456002),18066.780813920577,1280101,128,CH0045
Entrepinos,POINT (375861.66333052045 4463810.388255118),Hospital Casaverde de Madrid,POINT (414487 4460030),38809.89523549476,0310501,31,CH0108
Entrepinos,POINT (375861.66333052045 4463810.388255118),Hospital Casaverde de Madrid,POINT (414487 4460030),38809.89523549476,1280101,128,CH0108
Entrepinos,POINT (375064.8378126843 4463632.850607434),Hospital Casaverde de Madrid,POINT (414487 4460030),39586.45480492681,0310501,31,CH0108
Entrepinos,POINT (375064.8378126843 4463632.850607434),Hospital Casaverde de Madrid,POINT (414487 4460030),39586.45480492681,1280101,128,CH0108
Entrepinos,POINT (375861.66333052045 4463810.388255118),Hospital los Madrońos,POINT (415240 4472549),40336.295492802274,0310501,31,CH0088
Entrepinos,POINT (375861.66333052045 4463810.388255118),Hospital los Madrońos,POINT (415240 4472549),40336.295492802274,1280101,128,CH0088
Entrepinos,POINT (375064.8378126843 4463632.850607434),Hospital los Madrońos,POINT (415240 4472549),41152.65941306431,0310501,31,CH0088
Entrepinos,POINT (375064.8378126843 4463632.850607434),Hospital los Madrońos,POINT (415240 4472549),41152.65941306431,1280101,128,CH0088
"Eras del Soto, Las",POINT (444321.1921974922 4533237.292848388),Hospital de La Fuenfría,POINT (409318 4512764),40550.94553854967,0620401,62,CH0028
"Eras del Soto, Las",POINT (444321.1921974922 4533237.292848388),Hospital General de Villalba,POINT (415357 4500859),43442.81617746739,0620401,62,CH0106
"Eras del Soto, Las",POINT (444321.1921974922 4533237.292848388),Hospital Universitario Infanta Sofía,POINT (448317 4489868),43552.979716246715,0620401,62,CH0097
"Eras del Soto, Las",POINT (444321.1921974922 4533237.292848388),Hospital Hestia Madrid,POINT (440600 4487873),45516.659993951216,0620401,62,CH0072
"Eras del Soto, Las",POINT (444321.1921974922 4533237.292848388),Hospital de Cantoblanco,POINT (441166 4487703),45643.47777071605,0620401,62,CH0025
"Eras del Soto, Las",POINT (444321.1921974922 4533237.292848388),Hospital Dr. R. Lafora,POINT (441321 4487049),46285.6300537253,0620401,62,CH0046
"Escarabajosa, La",POINT (457945.36709985574 4502552.572667373),Hospital Universitario Infanta Sofía,POINT (448317 4489868),15924.943854326748,1640401,164,CH0097
"Escarabajosa, La",POINT (457945.36709985574 4502552.572667373),Hospital Universitario Príncipe de Asturias,POINT (470500 4484537),21958.58979513016,1640401,164,CH0044
"Escarabajosa, La",POINT (457945.36709985574 4502552.572667373),Hospital de Cantoblanco,POINT (441166 4487703),22406.627784548986,1640401,164,CH0025
"Escarabajosa, La",POINT (457945.36709985574 4502552.572667373),Hospital Hestia Madrid,POINT (440600 4487873),22723.371526370207,1640401,164,CH0072
"Escarabajosa, La",POINT (457945.36709985574 4502552.572667373),Hospital Dr. R. Lafora,POINT (441321 4487049),22731.70356403786,1640401,164,CH0046
"Escarabajosa, La",POINT (457945.36709985574 4502552.572667373),Hospital de Emergencias Enfermera Isabel Zendal,POINT (448562 4481662),22901.170374054276,1640401,164,
"Escorial, El",POINT (404321.27025733836 4493316.227295486),Hospital de El Escorial,POINT (405350 4495659),2558.684980307527,0540401,54,CH0027
"Escorial, El",POINT (404321.27025733836 4493316.227295486),Hospital Guadarrama,POINT (408177 4502667),10114.524310115869,0540401,54,CH0043
